Instrument,Segment Name,Segment Code,Revenue,year
600938.SS,Eliminations,ICELIM,,FY0
600938.SS,Consolidated Total,CONSTL,,FY0
601975.SS,Transportation Business,483111,908254732.355158,FY0
601975.SS,Fuel supply and chemical trading business,"425120,457210",,FY0
601975.SS,Crew rental,115115,,FY0
601975.SS,Ship management fee,"336611,483211",,FY0
601975.SS,Segment Total,SEGMTL,,FY0
601975.SS,Other,EXPOTH,,FY0
601975.SS,Consolidated Total,CONSTL,,FY0
688153.SS,RF Power Amplifier Module,334413,331710855.129618,FY0
688153.SS,Receiver module,334413,,FY0
688153.SS,Segment Total,SEGMTL,,FY0
688153.SS,Consolidated Total,CONSTL,,FY0
688262.SS,Integrated circuit industry,334413,76093288.5808734,FY0
688262.SS,Others,OTHERS,,FY0
688262.SS,Segment Total,SEGMTL,,FY0
688262.SS,Consolidated Total,CONSTL,,FY0
688283.SS,HBI modular components,334513,31949508.4962014,FY0
688283.SS,Radio test simulation instrument and system scheme,334513,,FY0
688283.SS,Segment Total,SEGMTL,,FY0
688283.SS,Consolidated Total,CONSTL,,FY0
688325.SS,Chip,334413,28972156.8172592,FY0
688325.SS,Segment Total,SEGMTL,,FY0
688325.SS,Consolidated Total,CONSTL,,FY0
688337.SS,Other,334515,91424208.3744128,FY0
688337.SS,Electronic testing measuring instruments,334515,,FY0
688337.SS,Segment Total,SEGMTL,,FY0
688337.SS,Consolidated Total,CONSTL,,FY0
603032.SS,Service,485210,84423044.1338514,FY0
603032.SS,Manufacturing,333514,,FY0
603032.SS,Other Business,OTHERS,,FY0
603032.SS,Segment Total,SEGMTL,,FY0
603032.SS,Consolidated Total,CONSTL,,FY0
VITT3.SA,Soil Micros,115112,161027430.949678,FY0
VITT3.SA,Soil Conditioners and Organominerals,115112,,FY0
VITT3.SA,Foliar Fertilizers and Industrial Products,"325311,325312,325314",,FY0
VITT3.SA,Biological Products,325320,,FY0
VITT3.SA,Segment Total,SEGMTL,,FY0
VITT3.SA,Consolidated Total,CONSTL,,FY0
417310.KS,,,20838090.2405103,FY0
301162.SZ,New energy grid-connected intelligent control system,513210,52127042.8579713,FY0
301162.SZ,New energy power station intelligent operation system,513210,,FY0
301162.SZ,New energy management system for power grid,513210,,FY0
301162.SZ,Other products and services,513210,,FY0
301162.SZ,New Energy Power Prediction Products,513210,,FY0
301162.SZ,Segment Total,SEGMTL,,FY0
301162.SZ,Consolidated Total,CONSTL,,FY0
605555.SS,Manufacturing,"335210,335312",280987945.833092,FY0
605555.SS,Other Business,OTHERS,,FY0
605555.SS,Segment Total,SEGMTL,,FY0
605555.SS,Consolidated Total,CONSTL,,FY0
688150.SS,OLED Terminal Materials,334413,40639430.4935336,FY0
688150.SS,OLED Intermediates,334413,,FY0
688150.SS,Other Terminal Materials,334413,,FY0
688150.SS,Segment Total,SEGMTL,,FY0
688150.SS,Consolidated Total,CONSTL,,FY0
002929.SZ,Managed Services,334290,1182994270.13861,FY0
002929.SZ,Other Business,541512,,FY0
002929.SZ,Segment Total,SEGMTL,,FY0
002929.SZ,Consolidated Total,CONSTL,,FY0
2423.HK,Existing home transaction services,531210,8796146117.26498,FY0
2423.HK,New home transaction services,531210,,FY0
2423.HK,Emerging and other services,531390,,FY0
2423.HK,Home renovation,236118,,FY0
2423.HK,Segment Total,SEGMTL,,FY0
2423.HK,Consolidated Total,CONSTL,,FY0
301216.SZ,Polyester Industry,325211,2810712049.81732,FY0
301216.SZ,Other segment,OTHERS,,FY0
301216.SZ,Segment Total,SEGMTL,,FY0
301216.SZ,Consolidated Total,CONSTL,,FY0
6546.TWO,Radio communication module,334419,114661052.425025,FY0
6546.TWO,Other,334419,,FY0
6546.TWO,Segment Total,SEGMTL,,FY0
6546.TWO,Consolidated Total,CONSTL,,FY0
688768.SS,Other,"334513,334515",79312128.1099577,FY0
688768.SS,Petrochemical industry,"334513,334515",,FY0
688768.SS,Wind power industry,"334513,334515",,FY0
688768.SS,Metallurgical industry,"334513,334515",,FY0
688768.SS,Cement industry,"334513,334515",,FY0
688768.SS,Coal Industry,"334513,334515",,FY0
688768.SS,Segment Total,SEGMTL,,FY0
688768.SS,Consolidated Total,CONSTL,,FY0
603215.SS,Air fryer,333310,217364588.528678,FY0
603215.SS,Fry Pan,333310,,FY0
603215.SS,Other products,333310,,FY0
603215.SS,Air oven,333310,,FY0
603215.SS,Segment Total,SEGMTL,,FY0
603215.SS,Consolidated Total,CONSTL,,FY0
BON.OQ,Fragrance compounds,311942,29908560.0,FY0
BON.OQ,Health supplements (solid drinks),311942,,FY0
BON.OQ,Bioactive food ingredients,311942,,FY0
BON.OQ,Segment Total,SEGMTL,,FY0
BON.OQ,Consolidated Total,CONSTL,,FY0
5032.T,Livestreaming area,512110,185953265.336073,FY0
5032.T,Commerce (event) area,512110,,FY0
5032.T,Promotion area,512110,,FY0
5032.T,Other area,512110,,FY0
5032.T,Domestic commerce area,512110,,FY0
5032.T,NIJISANJI EN,512110,,FY0
5032.T,Segment Total,SEGMTL,,FY0
5032.T,Consolidated Total,CONSTL,,FY0
001270.SZ,Phased Array Transmitter and Receiver (T/R) Chips,334413,40275532.0999826,FY0
001270.SZ,Research and Development Technical Services,334413,,FY0
001270.SZ,Segment Total,SEGMTL,,FY0
001270.SZ,Consolidated Total,CONSTL,,FY0
301268.SZ,Photovoltaic,332999,466704177.057357,FY0
301268.SZ,Security,332999,,FY0
301268.SZ,Automotive,332999,,FY0
301268.SZ,Consumer electronics,332999,,FY0
301268.SZ,Other,332999,,FY0
301268.SZ,Other operating income,OTHERS,,FY0
301268.SZ,Segment Total,SEGMTL,,FY0
301268.SZ,Consolidated Total,CONSTL,,FY0
688047.SS,Information chip,334413,107095322.739662,FY0
688047.SS,Industrial control chip,334413,,FY0
688047.SS,Solution,334413,,FY0
688047.SS,Segment Total,SEGMTL,,FY0
688047.SS,Consolidated Total,CONSTL,,FY0
301153.SZ,Electronic payment solution,513210,132351083.048193,FY0
301153.SZ,Integrated solution of financial budget management,513210,,FY0
301153.SZ,Budget unit financial service platform,513210,,FY0
301153.SZ,Operation and maintenance services,513210,,FY0
301153.SZ,others,513210,,FY0
301153.SZ,Industry electronicization,513210,,FY0
301153.SZ,Segment Total,SEGMTL,,FY0
301153.SZ,Consolidated Total,CONSTL,,FY0
2325.HK,Provision of diagnosis testing,621512,544597952.792437,FY0
2325.HK,Segment Total,SEGMTL,,FY0
2325.HK,Consolidated Total,CONSTL,,FY0
001323.SZ,Mattress,337910,842758671.634866,FY0
001323.SZ,Bedstead,337910,,FY0
001323.SZ,Bedding,337910,,FY0
001323.SZ,Other,337910,,FY0
001323.SZ,Sofa,337910,,FY0
001323.SZ,Other business,337910,,FY0
001323.SZ,Segment Total,SEGMTL,,FY0
001323.SZ,Consolidated Total,CONSTL,,FY0
9229.T,PD house,623110,103297567.587921,FY0
9229.T,group home,623110,,FY0
9229.T,Specialized medical house,623110,,FY0
9229.T,Day service,623110,,FY0
9229.T,welfare equipment business,623110,,FY0
9229.T,pressurized trading business,623110,,FY0
9229.T,Segment Total,SEGMTL,,FY0
9229.T,Consolidated Total,CONSTL,,FY0
688120.SS,CMP equipment,333242,239059083.396161,FY0
688120.SS,Supporting materials and technical services,333242,,FY0
688120.SS,Segment Total,SEGMTL,,FY0
688120.SS,Consolidated Total,CONSTL,,FY0
9552.T,,,57867539.3371276,FY0
9553.T,Data resolution business,519290,84471550.9499136,FY0
9553.T,Digital signage sercive,519290,,FY0
9553.T,Oversea consulting service,519290,,FY0
9553.T,Segment Total,SEGMTL,,FY0
9553.T,Consolidated Total,CONSTL,,FY0
INTR.OQ,,,,FY0
6789.TW,Other,334413,296861955.064264,FY0
6789.TW,Image Sensor,334413,,FY0
6789.TW,Micro Optics,334413,,FY0
6789.TW,Segment Total,SEGMTL,,FY0
6789.TW,Consolidated Total,CONSTL,,FY0
6768.TW,Shoes manufacturing business,316210,605847074.598554,FY0
6768.TW,Segment Total,SEGMTL,,FY0
6768.TW,Consolidated Total,CONSTL,,FY0
688707.SS,Lithium-ion battery cathode material,335999,2020471147.71212,FY0
688707.SS,Other products,335999,,FY0
688707.SS,Segment Total,SEGMTL,,FY0
688707.SS,Consolidated Total,CONSTL,,FY0
688400.SS,Machine vision,334419,398536036.362582,FY0
688400.SS,Optical communication,334419,,FY0
688400.SS,Other business,334419,,FY0
688400.SS,Segment Total,SEGMTL,,FY0
688400.SS,Consolidated Total,CONSTL,,FY0
688170.SS,Equipment,333992,82417933.3642637,FY0
688170.SS,Laser,333992,,FY0
688170.SS,Laser Equipment Rental Service,333992,,FY0
688170.SS,Laser Processing Services,333992,,FY0
688170.SS,Annual maintenance,333992,,FY0
688170.SS,Segment Total,SEGMTL,,FY0
688170.SS,Consolidated Total,CONSTL,,FY0
352480.KQ,LIP,325620,103579710.386067,FY0
352480.KQ,EYE,325620,,FY0
352480.KQ,other,325620,,FY0
352480.KQ,consolidate Adj,325620,,FY0
352480.KQ,Segment Total,SEGMTL,,FY0
352480.KQ,Consolidated Total,CONSTL,,FY0
322780.KQ,Other product,519290,23212188.9493386,FY0
322780.KQ,Content Distribution,512120,,FY0
322780.KQ,Segment Total,SEGMTL,,FY0
322780.KQ,Consolidated Total,CONSTL,,FY0
301207.SZ,Vaccine,325414,264693059.502407,FY0
301207.SZ,Vaccine Accesory Products,325414,,FY0
301207.SZ,Segment Total,SEGMTL,,FY0
301207.SZ,Consolidated Total,CONSTL,,FY0
370090.KQ,Equipments Segment,"334515,334519",21337235.1536973,FY0
370090.KQ,Parts Segment,334419,,FY0
370090.KQ,Segment Total,SEGMTL,,FY0
370090.KQ,Consolidated Total,CONSTL,,FY0
9556.T,,,125268505.763284,FY0
688049.SS,Bluetooth Audio SoC series,334413,60126410.7173926,FY0
688049.SS,Portable Audio&Video SoC Series,334413,,FY0
688049.SS,Intelligent Voice Interactive SoC series,334413,,FY0
688049.SS,Other,334413,,FY0
688049.SS,Segment Total,SEGMTL,,FY0
688049.SS,Consolidated Total,CONSTL,,FY0
603098.SS,Public Building,"238190,332323",613816458.852868,FY0
603098.SS,Industrial Building,"238190,332323",,FY0
603098.SS,Soil Management,562910,,FY0
603098.SS,Other Business,OTHERS,,FY0
603098.SS,Segment Total,SEGMTL,,FY0
603098.SS,Consolidated Total,CONSTL,,FY0
688557.SS,Intelligent Warehousing Logistics Automation Service,"333310,333998,513210,541512",132727232.790118,FY0
688557.SS,General Equipment Manufacturing,"333310,333998",,FY0
688557.SS,Other Segment,OTHERS,,FY0
688557.SS,Segment Total,SEGMTL,,FY0
688557.SS,Consolidated Total,CONSTL,,FY0
9896.HK,Top Toy brand,459120,1582227738.47448,FY0
9896.HK,Other Segment,OTHERS,,FY0
9896.HK,Eliminations,OTHERS,,FY0
9896.HK,MINISO Brand,OTHERS,,FY0
9896.HK,Segment Total,SEGMTL,,FY0
9896.HK,Consolidated Total,CONSTL,,FY0
605020.SS,Fluorocarbon chemicals,325998,551475404.511976,FY0
605020.SS,Fluorine-containing polymer materials,325998,,FY0
605020.SS,Fluorochemical raw materials,325998,,FY0
605020.SS,Other,OTHERS,,FY0
605020.SS,Segment Total,SEGMTL,,FY0
605020.SS,Consolidated Total,CONSTL,,FY0
688685.SS,Civil multi-industry precision parts,"334419,336310",46977105.202111,FY0
688685.SS,Aerospace Components and Tooling,"336411,336412,336413",,FY0
688685.SS,Other,334419,,FY0
688685.SS,Segment Total,SEGMTL,,FY0
688685.SS,Consolidated Total,CONSTL,,FY0
301269.SZ,EDA software sales,513210,115707935.1041,FY0
301269.SZ,Technology Development Services,513210,,FY0
301269.SZ,Hardware & Proxy Software Sales,513210,,FY0
301269.SZ,Segment Total,SEGMTL,,FY0
301269.SZ,Consolidated Total,CONSTL,,FY0
001308.SZ,Smart Display Research and Developing and Manufacturing,334419,1679963427.18784,FY0
001308.SZ,Segment Total,SEGMTL,,FY0
001308.SZ,Consolidated Total,CONSTL,,FY0
688236.SS,Spinal products,339113,174216239.923447,FY0
688236.SS,Joint prosthesis products,339113,,FY0
688236.SS,Other businesses,339113,,FY0
688236.SS,Manufacture and Trading of Surgical Implants,339113,,FY0
688236.SS,Segment Total,SEGMTL,,FY0
688236.SS,Consolidated Total,CONSTL,,FY0
301004.SZ,Stainless steel vacuum insulation utensils,322219,182616455.95314,FY0
301004.SZ,Stainless steel utensils,322219,,FY0
301004.SZ,Plastic cup,322219,,FY0
301004.SZ,Glass,322219,,FY0
301004.SZ,Other,322219,,FY0
301004.SZ,Stainless Steel Vacuum Insulation Vessel Accessories,332431,,FY0
301004.SZ,Segment Total,SEGMTL,,FY0
301004.SZ,Consolidated Total,CONSTL,,FY0
300900.SZ,Aerospace equipment manufacturing,"336411,336413",96218781.5345357,FY0
300900.SZ,Other,336413,,FY0
300900.SZ,Segment Total,SEGMTL,,FY0
300900.SZ,Consolidated Total,CONSTL,,FY0
HTCR.OQ,Customer Experience Management Platform,513210,8818310.0,FY0
HTCR.OQ,Robotic Process Automation,513210,,FY0
HTCR.OQ,Task Mining,513210,,FY0
HTCR.OQ,Process Mining,513210,,FY0
HTCR.OQ,Consulting service,513210,,FY0
HTCR.OQ,Others,OTHERS,,FY0
HTCR.OQ,Segment Total,SEGMTL,,FY0
HTCR.OQ,Consolidated Total,CONSTL,,FY0
603170.SS,Compound Seasoning,311942,295305870.498173,FY0
603170.SS,Light Cooking Solution,311942,,FY0
603170.SS,Beverage Dessert Ingredients,311942,,FY0
603170.SS,Other Segment,OTHERS,,FY0
603170.SS,Segment Total,SEGMTL,,FY0
603170.SS,Consolidated Total,CONSTL,,FY0
5034.T,The analysis and visualization service,518210,14389807.3725055,FY0
5034.T,The behavior change service,518210,,FY0
5034.T,The one to one service,518210,,FY0
5034.T,Segment Total,SEGMTL,,FY0
5034.T,Consolidated Total,CONSTL,,FY0
603112.SS,Compressor Parts,332111,467694657.252218,FY0
603112.SS,Construction machinery parts,332111,,FY0
603112.SS,Auto Parts,332111,,FY0
603112.SS,Pump valves & others,332111,,FY0
603112.SS,Pig iron and Renewable resources,331110,,FY0
603112.SS,Segment Total,SEGMTL,,FY0
603112.SS,Consolidated Total,CONSTL,,FY0
688217.SS,In vitro diagnostic products,325413,61517447.65992,FY0
688217.SS,Others,OTHERS,,FY0
688217.SS,Segment Total,SEGMTL,,FY0
688217.SS,Consolidated Total,CONSTL,,FY0
301095.SZ,Testing machines and accessories,519290,51557127.5300122,FY0
301095.SZ,test service,519290,,FY0
301095.SZ,Software Development and Licensing,333242,,FY0
301095.SZ,Segment Total,SEGMTL,,FY0
301095.SZ,Consolidated Total,CONSTL,,FY0
300718.SZ,Manufacturing industry,332991,155337291.944557,FY0
300718.SZ,Other Business,OTHERS,,FY0
300718.SZ,Segment Total,SEGMTL,,FY0
300718.SZ,Consolidated Total,CONSTL,,FY0
2156.HK,Property management services,531311,332087368.787334,FY0
2156.HK,Community value-added and synergy services,531311,,FY0
2156.HK,Value-added services to non-property owners,531311,,FY0
2156.HK,Commercial property operation management services,531311,,FY0
2156.HK,Segment Total,SEGMTL,,FY0
2156.HK,Consolidated Total,CONSTL,,FY0
300848.SZ,TPU Products,325998,213863995.53442,FY0
300848.SZ,By-products and Others,325998,,FY0
300848.SZ,Segment Total,SEGMTL,,FY0
300848.SZ,Consolidated Total,CONSTL,,FY0
688041.SS,IC products,334413,743093819.230992,FY0
688041.SS,Integrated Circuit Technology Services,334413,,FY0
688041.SS,Segment Total,SEGMTL,,FY0
688041.SS,Consolidated Total,CONSTL,,FY0
603209.SS,Water Transportation,483113,113780573.276112,FY0
603209.SS,Segment Total,SEGMTL,,FY0
603209.SS,Consolidated Total,CONSTL,,FY0
300893.SZ,Seat belt assembly and parts,336360,143807304.413385,FY0
300893.SZ,Special seat safety device,336360,,FY0
300893.SZ,Other,336360,,FY0
300893.SZ,Airbags,336360,,FY0
300893.SZ,waste,336360,,FY0
300893.SZ,Car steering wheel,336360,,FY0
300893.SZ,Segment Total,SEGMTL,,FY0
300893.SZ,Consolidated Total,CONSTL,,FY0
688348.SS,Micro Inverters,334413,194048535.63765,FY0
688348.SS,Energy communication and monitoring,334413,,FY0
688348.SS,Intelligent control circuit breakers,334413,,FY0
688348.SS,Photovoltaic power generation,"221118,334413,334419",,FY0
688348.SS,Other Products,334419,,FY0
688348.SS,Other Segment,OTHERS,,FY0
688348.SS,Segment Total,SEGMTL,,FY0
688348.SS,Consolidated Total,CONSTL,,FY0
688290.SS,Other,334519,67199947.8049063,FY0
688290.SS,Nuclear Industry Program Domain,334511,,FY0
688290.SS,Non Nuclear Industry,334511,,FY0
688290.SS,Segment Total,SEGMTL,,FY0
688290.SS,Consolidated Total,CONSTL,,FY0
688271.SS,Sales of medical imaging diagnostic equipment&radiotherapy e,334510,1339401887.72255,FY0
688271.SS,Provide maintenance income,334510,,FY0
688271.SS,Software revenue,334510,,FY0
688271.SS,Other income,334510,,FY0
688271.SS,Segment Total,SEGMTL,,FY0
688271.SS,Consolidated Total,CONSTL,,FY0
605399.SS,Other,OTHERS,282251284.57925,FY0
605399.SS,Other business,OTHERS,,FY0
605399.SS,Functional Silane,OTHERS,,FY0
605399.SS,Segment Total,SEGMTL,,FY0
605399.SS,Consolidated Total,CONSTL,,FY0
301150.SZ,,,419788388.041524,FY0
301181.SZ,Automotive Nylon Lines and Fittings,336390,75079714.9567941,FY0
301181.SZ,Other Business,OTHERS,,FY0
301181.SZ,Segment Total,SEGMTL,,FY0
301181.SZ,Consolidated Total,CONSTL,,FY0
301217.SZ,Printed Circuit Board (PCB) Copper Foil,331529,561796226.004755,FY0
301217.SZ,Lithium Battery Copper Foil,331529,,FY0
301217.SZ,Copper Flat Wire etc.,331529,,FY0
301217.SZ,Other,331420,,FY0
301217.SZ,Manufacturing,331420,,FY0
301217.SZ,Segment Total,SEGMTL,,FY0
301217.SZ,Consolidated Total,CONSTL,,FY0
301193.SZ,Plastic Products,326199,286495354.636664,FY0
301193.SZ,Biodegradable material products,326199,,FY0
301193.SZ,Paper products and others,326199,,FY0
301193.SZ,Segment Total,SEGMTL,,FY0
301193.SZ,Consolidated Total,CONSTL,,FY0
300996.SZ,Petroleum and Petrochemical,"513210,541512",100661343.733689,FY0
300996.SZ,Real estate construction,"513210,541512",,FY0
300996.SZ,Financial sector,"513210,541512",,FY0
300996.SZ,Coal power,"513210,541512",,FY0
300996.SZ,Digital information,"513210,541512",,FY0
300996.SZ,Cultural education,"513210,541512",,FY0
300996.SZ,Other industry,"513210,541512",,FY0
300996.SZ,Segment Total,SEGMTL,,FY0
300996.SZ,Consolidated Total,CONSTL,,FY0
605077.SS,Agricultural and sideline food processing industry,311942,318973366.003596,FY0
