,Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
3975,002391.SZ,5110102012,5.74,5.73083770977049,FY0
3976,300068.SZ,5210203011,6.71,6.57801793816132,FY0
3977,300070.SZ,5220301010,2.719,2.71501745957056,FY0
3980,300073.SZ,5210203011,21.55,21.2340015025976,FY0
3983,002398.SZ,5110101010,6.0,5.96980644412637,FY0
3985,002407.SZ,5110101010,33.679,32.0802436867439,FY0
3988,002409.SZ,5110101010,8.4,8.34461412895184,FY0
3989,1972.HK,6010101010,2.469,2.74776829908666,FY0
3994,2188.HK,5210203011,7.369,-3.6379712626816,FY0
3995,002430.SZ,5110101015,15.5,15.4126532328217,FY0
3998,1282.HK,6010101010,6.699,-10.2658010481495,FY0
4003,300094.SZ,5410202018,-0.256,-0.279792124761282,FY0
4005,1788.HK,5510202010,0.534,0.533843659739006,FY0
4011,002459.SZ,5020101013,24.809,24.4975344115462,FY0
4012,002460.SZ,5110101010,62.109,61.8457308354124,FY0
4016,128820.KS,5010203012,-14.15,-2.12136715871721,FY0
4021,002466.SZ,5110101010,78.769,78.6325266823961,FY0
4022,300118.SZ,5020101013,10.58,10.2767467619118,FY0
4029,300121.SZ,5110101013,21.899,21.6913637563372,FY0
4035,300124.SZ,5210203010,24.31,23.9706347714933,FY0
4036,2198.HK,5110101010,25.54,-6.86945174577183,FY0
4037,1417.T,5220102023,6.0,6.04615299659058,FY0
4044,601377.SS,5510202010,5.74,5.64356965191215,FY0
4045,0926.HK,5410202021,-1.49,-11.2801037748146,FY0
4049,002497.SZ,5110101010,52.59,51.3658066947844,FY0
4050,0580.HK,5210203013,15.399,1.34156190783012,FY0
4053,002498.SZ,5210203012,11.72,11.498161075696,FY0
4061,002495.SZ,5410202026,9.5917,-4.47828383336151,FY0
4062,002493.SZ,5110101010,6.95,6.89244656081832,FY0
4065,300138.SZ,5410202010,14.64,14.1665043944135,FY0
4066,NOAH.N,5510202010,10.72,11.1950548623845,FY0
4067,1600.HK,5910201011,8.289,8.29000298709953,FY0
4069,300129.SZ,5020101011,8.089,8.01997257986775,FY0
4072,002507.SZ,5410202015,12.05,11.9018919511267,FY0
4073,0842.HK,5210203011,12.019,12.0161484668943,FY0
4078,002518.SZ,5210203011,19.859,19.0000989443908,FY0
4079,601933.SS,5430102012,-30.489,-30.1207817522409,FY0
4080,1090.HK,5120102010,22.88,-5.21523803506777,FY0
4082,1117.HK,5410201029,5.08,5.08378851182392,FY0
4083,300172.SZ,5910301012,9.77,4.22828741751168,FY0
4085,300146.SZ,5410202025,13.08,12.9724532563731,FY0
4086,300174.SZ,5110101010,11.02,9.45372318928725,FY0
4088,002541.SZ,5220102010,14.97,14.0398595023726,FY0
4090,002549.SZ,5110101015,14.089,14.0940902757573,FY0
4091,601890.SS,5210205011,4.66,4.52684320178971,FY0
4092,002529.SZ,5120201011,-22.35,-22.1410531396488,FY0
4093,1112.HK,5410202027,12.159,10.173459984623,FY0
4096,300183.SZ,5210203019,5.14,5.26917202193962,FY0
4098,002531.SZ,5020101011,7.839,7.83246339682675,FY0
4100,1798.HK,5910102012,24.21,20.2060950707744,FY0
4101,8422.TW,5220301012,22.258,22.25831649287,FY0
4108,002706.SZ,5210203017,14.119,14.036016902591,FY0
4109,601137.SS,5120105016,9.39,9.17852523070859,FY0
4111,002538.SZ,5110102011,10.22,10.1214636680425,FY0
4115,002540.SZ,5120103010,12.96,12.7225558444699,FY0
4116,002539.SZ,5110102011,24.359,24.3619336498884,FY0
4117,002556.SZ,5110102010,12.8,12.6808227234874,FY0
4118,300185.SZ,5120102013,3.71,3.65082016545994,FY0
4120,300196.SZ,5120201010,21.01,21.0092726021693,FY0
4123,6808.HK,5430102012,0.46,0.459179374842026,FY0
4126,002557.SZ,5410202024,19.57,19.076156118918,FY0
4130,300305.SZ,5110101011,7.47,7.13229350079469,FY0
4136,002560.SZ,5210203012,5.04,4.99406435653272,FY0
4140,002562.SZ,5410202025,9.56,9.49436093111103,FY0
4141,002564.SZ,5210201010,2.23,,FY0
4143,1378.HK,5120103011,10.5,10.496506750441,FY0
4145,002643.SZ,5210203010,12.119,12.0733613789748,FY0
4147,2229.T,5410202010,8.5,8.45341238139929,FY0
4152,601992.SS,5120201010,2.16,0.725751209295064,FY0
4154,002573.SZ,5220301010,9.519,6.82179115370731,FY0
4156,5290.T,5120201012,12.4,12.3132038747034,FY0
4160,300207.SZ,5210203011,6.96,6.20383601328436,FY0
4161,3167.T,5010203013,8.2,8.21134855364684,FY0
4162,601208.SS,5210203016,10.64,10.039538378318,FY0
4167,601222.SS,5210203019,5.783,5.84941368473322,FY0
4168,300217.SZ,5210203015,10.05,9.75021072549419,FY0
4169,300221.SZ,5110101011,-36.93,-0.468251138300024,FY0
4170,300224.SZ,5120102010,12.38,12.1491503715297,FY0
4172,002585.SZ,5110101011,7.309,7.3068172773621,FY0
4173,300240.SZ,5240503010,7.313,7.64989913107954,FY0
4176,002587.SZ,5210203010,1.52,1.51484292538404,FY0
4181,601567.SS,5210203019,9.825,10.1602818027988,FY0
4182,138490.KS,5110101011,14.981,14.9805788503028,FY0
4187,007070.KS,5430102012,0.996,0.90718140665148,FY0
4190,002596.SZ,5120201012,-12.19,-28.1805128764597,FY0
4192,002734.SZ,5110102012,7.919,7.85425040959683,FY0
4193,002600.SZ,5210203010,9.68,9.391809990043,FY0
4194,002597.SZ,5110101010,26.329,25.8842340171638,FY0
4199,0968.HK,5020101013,12.721,12.6765855218243,FY0
4200,139480.KS,5430102012,9.769,9.81983385491846,FY0
4201,0871.HK,5220102010,3.328,-40.053984060112,FY0
4204,002608.SZ,5910102011,0.24,0.238027547942405,FY0
4206,601969.SS,5120102011,10.32,10.2485083460296,FY0
4210,300259.SZ,5210203019,16.17,8.54895502491328,FY0
4213,002610.SZ,5020101013,-25.829,-24.8321224412726,FY0
4214,300284.SZ,5220102010,7.469,7.43066249316388,FY0
4215,601886.SS,5220102010,7.689,7.68084548071658,FY0
4220,601677.SS,5120103013,13.839,13.6974112569055,FY0
4222,601012.SS,5020101013,26.95,26.5996782402402,FY0
4225,601669.SS,5220102010,9.95,9.53125069376248,FY0
4226,300274.SZ,5020101010,21.05,20.7537664156525,FY0
4230,603686.SS,5220301010,8.199,8.33678739628991,FY0
4232,601225.SS,5010101010,32.88,34.0672525342536,FY0
4234,002637.SZ,5110101010,-1.87,-1.7932033437125,FY0
4235,601555.SS,5510202010,4.62,4.61959245044226,FY0
4241,3788.HK,5120102010,38.72,-3.61991493055249,FY0
4242,028260.KS,5220201010,7.164,7.16138170472222,FY0
4244,002632.SZ,5110101010,8.45,13.9787362016033,FY0
4245,002648.SZ,5110101010,14.92,14.9793270688868,FY0
4249,002645.SZ,5220301012,10.769,10.8426749848699,FY0
4250,300285.SZ,5210203010,8.38,8.38410600238227,FY0
4254,300286.SZ,5210203010,16.01,16.0463358768696,FY0
4256,603599.SS,5110102012,29.62,29.3944896786464,FY0
4260,3479.T,6010101020,-14.0,-13.9513849632561,FY0
4261,002664.SZ,5210203010,7.009,6.99491505032982,FY0
4263,002655.SZ,5210203010,9.339,9.25563006722795,FY0
4268,4977.T,5410202010,8.4,8.38084991931146,FY0
4273,130580.KQ,5220304010,17.519,17.5233741868048,FY0
4278,300755.SZ,5430102013,10.39,10.3884398580971,FY0
4289,002661.SZ,5410202010,5.98,5.28641628183512,FY0
4293,002696.SZ,5410201024,-13.97,4.31456038997425,FY0
4295,950110.KQ,5220304027,16.83,7.03338995876795,FY0
4296,8436.TWO,5410202010,8.8,8.79500947120162,FY0
4297,601800.SS,5220102010,7.54,7.41610179287005,FY0
4298,603077.SS,5110102010,22.82,22.7660734047002,FY0
4302,1266.HK,5120102010,17.259,-25.9361153406761,FY0
4303,002690.SZ,5210203019,28.129,27.9481138149068,FY0
4308,603806.SS,5110101011,12.33,12.0461429009851,FY0
4309,002724.SZ,5210203014,4.81,4.83618454767357,FY0
4311,002714.SZ,5410201028,21.03,21.2513788137302,FY0
4313,300887.SZ,5220304024,11.539,11.4700280573698,FY0
4316,300349.SZ,5210203019,7.12,7.09533714269373,FY0
4317,300332.SZ,5220102020,9.56,9.51562487160922,FY0
4319,002695.SZ,5410202016,1.32,1.2969433077425,FY0
4320,002697.SZ,5430102012,12.4,12.2902168933353,FY0
4321,1300.HK,5210203012,10.698,-1.57696504037892,FY0
4325,1277.HK,5010101010,32.471,48.8697911766222,FY0
4328,603288.SS,5410202026,24.89,24.6084132305624,FY0
4329,300346.SZ,5110101015,9.259,7.25385765068929,FY0
4330,603018.SS,5220102015,16.63,16.5294984607419,FY0
4333,601016.SS,5910101010,13.55,11.988102852617,FY0
4334,603606.SS,5210203012,16.129,15.999439350684,FY0
4335,002733.SZ,5210203011,6.2,6.05341384934312,FY0
4338,002709.SZ,5110101010,58.0,57.5739922667075,FY0
4339,002746.SZ,5410202016,2.9,2.89987171913308,FY0
4341,603185.SS,5020101013,32.61,30.0611096812946,FY0
4343,601865.SS,5020101013,16.429,16.3753133970292,FY0
4344,603609.SS,5410201024,7.5,7.42137920495768,FY0
4346,002782.SZ,5210203013,7.31,7.25556035595267,FY0
4349,603026.SS,5110101010,25.3,25.257301047631,FY0
4351,600939.SS,5220102010,6.92,-0.199917463701694,FY0
4353,002756.SZ,5120102010,72.53,72.0791125963874,FY0
4355,002741.SZ,5110101010,6.98,6.86187900202455,FY0
4357,601512.SS,6010101010,12.609,12.4796866220551,FY0
4361,300351.SZ,5210203010,7.129,7.01937572098185,FY0
4364,300360.SZ,5210203019,16.65,16.5325696581225,FY0
4368,300820.SZ,5210203011,25.129,25.0567864198018,FY0
4373,002860.SZ,5210203010,8.95,9.06144184187288,FY0
4374,300376.SZ,5210203011,5.86,5.85595394755056,FY0
4376,300390.SZ,5110101010,88.0,87.7694883189106,FY0
4377,603588.SS,5220301010,10.29,9.55765751758615,FY0
4378,603336.SS,5410201014,8.3,4.23019868133677,FY0
4381,300428.SZ,5120103012,9.23,8.8137544555517,FY0
4382,300395.SZ,5110101017,17.87,17.4230414785448,FY0
4384,300835.SZ,5210203013,10.8,10.5174322681365,FY0
4385,603799.SS,5120105016,17.269,16.8571664358095,FY0
4386,601226.SS,5220102010,7.58,7.57600112622661,FY0
4388,603612.SS,5110101010,18.089,18.0100707629008,FY0
4390,1258.HK,5120105016,16.379,16.4114596542437,FY0
4394,5703.T,5120103010,3.5,3.52600816518342,FY0
4396,603993.SS,5120105017,13.25,13.2252332262656,FY0
4398,3176.T,5220201010,11.8,11.7224773269862,FY0
4399,1240.HK,6010101050,16.315,-17.0397018394803,FY0
4403,900250.KQ,5120105016,14.476,3.88164173353099,FY0
4410,1030.HK,6010101010,2.58,0.64587153750818,FY0
4411,1908.HK,6010101010,14.399,33.3500726909901,FY0
4413,2236.HK,5220102010,2.863,-37.9735498529248,FY0
4416,6412.TW,5210203011,22.609,27.272718108653,FY0
4417,6409.TW,5210203011,63.1,63.0975816999093,FY0
4419,600927.SS,5510202011,5.71,5.71419577969205,FY0
4420,2078.HK,5120103010,16.889,-12.8406204608229,FY0
4422,9025.T,5240503010,7.1,7.14900873279708,FY0
4425,004090.KS,5120201013,6.98,6.97689164268641,FY0
4428,3380.HK,6010101010,-20.133,-21.5290526961556,FY0
4433,2386.HK,5220102010,7.719,7.71535278110775,FY0
4436,6888.HK,5220102010,3.852,-4.21430309321828,FY0
4439,1107.HK,6010101050,-36.762,-409.241193411166,FY0
4445,027410.KS,5430102012,1.499,2.01512427692577,FY0
4448,3288.T,6010101050,24.4,24.3936695711166,FY0
4450,082920.KQ,5210203011,13.099,13.1151194295229,FY0
4453,3289.T,6010101010,7.3,7.32695951006741,FY0
4454,4275.T,5110101010,7.0,7.00976873380981,FY0
4456,1359.HK,5510202010,3.44,3.3831404739658,FY0
4457,170920.KQ,5110101010,-1.627,2.64085682353978,FY0
4458,005420.KS,5110101010,6.131,6.13111318251145,FY0
4459,104830.KQ,5110101015,13.784,13.784375932682,FY0
4468,1862.HK,6010101010,16.7,-109.032255840436,FY0
4469,3291.T,6010101050,8.0,7.9581228994997,FY0
4474,6086.T,5220304021,24.3,24.2992156074654,FY0
4475,601985.SS,5910102013,10.939,11.6906005904345,FY0
4480,6088.T,5220304013,20.8,20.8121848980319,FY0
4484,1233.HK,6010101010,-79.456,-79.4562584736209,FY0
4485,0586.HK,5220301012,8.548,8.54787478076413,FY0
4486,051600.KS,5220304021,8.608,8.60769705175683,FY0
4487,600023.SS,5910102011,-2.91,-2.90029297693719,FY0
4488,2638.HK,5910101010,6.049,6.04547408059268,FY0
4497,6449.TW,5210203013,12.439,12.8370813952937,FY0
4498,603737.SS,5110101012,15.64,13.7695366998399,FY0
4515,688733.SS,5110101010,8.429,8.28264829142816,FY0
4518,833509.BJE,5210203019,17.99,17.9117342079404,FY0
4520,300848.SZ,5110101010,11.432,11.8366855664607,FY0
4522,688669.SS,5110101011,11.839,2.94211369781926,FY0
4525,301206.SZ,5410202022,3.8,5.77586847554489,FY0
4527,688357.SS,5110101010,13.89,14.1570183147369,FY0
4530,603105.SS,5910101022,11.37,11.2466079319504,FY0
4537,002929.SZ,5220102023,10.55,10.3689649461652,FY0
4540,688390.SS,5020101010,33.18,33.1406685549086,FY0
4541,300763.SZ,5210203010,32.679,32.5492591857979,FY0
4551,300737.SZ,5120201010,3.31,3.34268771373721,FY0
4552,688257.SS,5120102013,7.158,7.18692350758553,FY0
4555,688269.SS,5110101010,24.41,23.2546145134262,FY0
4557,688550.SS,5110101010,8.53,8.47080987161253,FY0
4558,688156.SS,5220301012,3.35,3.34346500579899,FY0
4560,600903.SS,5220102020,6.21,0.826904908475645,FY0
4563,002917.SZ,5110101014,9.089,2.20550426692504,FY0
4564,300727.SZ,5110101010,12.02,11.7885088442892,FY0
4570,603379.SS,5110101010,8.83,8.79812478507042,FY0
4572,9519.T,5910101010,7.2,7.15669637488475,FY0
4577,6544.T,5220304021,25.1,25.0504369066879,FY0
4579,300620.SZ,5210203010,7.41,7.1716702533327,FY0
4584,300773.SZ,5220304027,-35.324,-35.3243210573649,FY0
4587,688737.SS,5110101010,-4.54,-4.47043651388903,FY0
4588,688267.SS,5110101010,6.61,8.44735803538043,FY0
4590,603733.SS,5130102010,10.679,10.1185797713194,FY0
4595,002978.SZ,5120105016,21.329,20.8682881182576,FY0
4601,301219.SZ,5120105016,15.32,4.59919560645877,FY0
4606,267260.KS,5210203010,39.32,22.1249907677751,FY0
4607,267250.KS,5010203010,20.432,20.4342235403715,FY0
4609,1475.HK,5410202028,8.475,8.43331922979775,FY0
4611,300783.SZ,5430102010,5.67,5.50685700450499,FY0
4617,0788.HK,5220102023,4.589,4.57946043980957,FY0
4618,267980.KQ,5410202019,5.759,2.89755208690132,FY0
4622,688077.SS,5120105016,13.68,12.5233452461344,FY0
4626,603267.SS,5210203013,22.0,21.9404770456601,FY0
4639,300699.SZ,5110101010,20.699,18.5543614529767,FY0
4642,301018.SZ,5210203015,10.31,9.69159673430361,FY0
4643,271560.KS,5410202010,35.729,16.4686522708626,FY0
4644,688103.SS,5210203010,8.779,8.65725555372749,FY0
4647,603693.SS,5910101023,8.14,8.06868813293233,FY0
4649,603755.SS,5410202026,7.58,7.56021218451112,FY0
4651,301035.SZ,5110102012,25.48,25.4163643519598,FY0
4652,603876.SS,5120103013,24.62,24.5176994118948,FY0
4656,688025.SS,5210203010,4.58,4.2743809368535,FY0
4659,002937.SZ,5210203013,19.14,18.8766842827931,FY0
4661,605183.SS,5110101010,14.839,14.8405094570782,FY0
4664,301226.SZ,5210203010,8.27,9.58442985891022,FY0
4668,300748.SZ,5110101010,14.41,14.1595859017638,FY0
4674,243840.KQ,5210203010,6.553,6.47817157983841,FY0
4685,301078.SZ,5430102010,4.2,4.19281505166941,FY0
4686,055490.KS,5110101011,13.56,13.5586713669408,FY0
4691,6643.TWO,5220304022,22.039,22.0428067014429,FY0
4696,301031.SZ,5210203017,19.79,19.6856632525376,FY0
4700,301069.SZ,5110101010,17.74,17.3311822018648,FY0
4708,300890.SZ,5210203010,11.369,11.3659156450731,FY0
4709,002996.SZ,5120103012,8.48,8.3218055108737,FY0
4711,280360.KS,5410202030,4.639,2.88736172560718,FY0
4714,688303.SS,5020101013,61.67,61.4035742899265,FY0
4717,1997.HK,6010101010,3.109,-4.46742502585315,FY0
4719,300750.SZ,5210203011,23.539,21.8665763056978,FY0
4728,002949.SZ,5220304022,7.71,7.70580541588956,FY0
4732,282330.KS,5430102012,21.845,21.8447686737801,FY0
4733,1727.HK,5220102010,13.376,5.59054009947388,FY0
4736,002956.SZ,5410202013,7.7,7.81369404878014,FY0
4741,186230.KQ,5220102010,-4.46,-4.50712685428812,FY0
4742,285130.KS,5110101011,8.849,9.15348646000565,FY0
4744,603867.SS,5110101010,18.34,17.5540287928873,FY0
4748,603327.SS,5120102015,22.23,22.0360906106269,FY0
4752,600989.SS,5110101010,19.519,19.4749377851883,FY0
4753,839725.BJE,5120105010,19.74,,FY0
4756,300986.SZ,5220304018,13.49,13.4009193640321,FY0
4758,6568.T,5110101010,13.8,13.8247178043612,FY0
4763,688707.SS,5210203011,36.36,36.0084566088707,FY0
4766,601615.SS,5020101010,14.859,14.6315247676128,FY0
4767,600929.SS,5410202026,8.01,13.4859453314372,FY0
4782,9273.T,5110101016,13.6,13.5754794474874,FY0
4791,601330.SS,5220301012,10.16,10.5309476931942,FY0
4793,300796.SZ,5110102012,10.83,11.304058664163,FY0
4794,294870.KS,5220102010,1.745,1.74533689454716,FY0
4796,7033.T,5220304010,24.1,21.252251010554,FY0
4797,1837.HK,5410202013,9.861,9.86007668816836,FY0
4801,603995.SS,5120102015,12.52,11.8085586920523,FY0
4804,002973.SZ,5220301010,17.67,17.6807569311868,FY0
4808,603719.SS,5430102010,14.759,14.7160403849466,FY0
4811,298000.KS,5110101010,-135.405,-135.404763495723,FY0
4819,300720.KS,5120201012,5.589,5.59000238197359,FY0
4821,688006.SS,5210203011,15.897,15.7769754203322,FY0
4822,288620.KQ,5020101012,1.205,1.20473408925713,FY0
4824,010400.KS,5220102016,15.524,-3.48734955637061,FY0
4827,601609.SS,5120105016,5.58,5.28275716328959,FY0
4828,002971.SZ,5110101015,6.4,6.37580815822445,FY0
4829,3990.HK,6010101010,7.139,7.13719087805783,FY0
4830,306200.KS,5120102013,21.118,21.1182372021124,FY0
4834,300858.SZ,5410202026,11.11,8.23935864098778,FY0
4835,300866.SZ,5210203011,17.81,17.6899442507968,FY0
4839,194700.KQ,5410202025,12.46,12.4602656693445,FY0
4842,900340.KQ,5410202016,10.83,9.65440077993939,FY0
4843,605128.SS,5120102015,4.35,4.22528237601687,FY0
4844,300898.SZ,5410202019,6.299,6.2960613649774,FY0
4851,688560.SS,5110101011,4.61,4.57760287681488,FY0
4852,300833.SZ,5210203014,17.81,17.7799104994927,FY0
4853,688223.SS,5020101013,12.15,14.5927308139924,FY0
4854,601702.SS,5120103013,17.8,18.4713808208954,FY0
4855,002946.SZ,5410202019,14.019,13.3725028517055,FY0
4856,7049.T,5220304013,-10.7,-10.5970957325444,FY0
4857,2163.HK,5120201010,-11.919,-21.7543314636936,FY0
4858,247540.KQ,5210203011,33.799,24.263950611467,FY0
4863,278280.KQ,5110101010,11.902,11.9038462608355,FY0
4864,1902.HK,6010101050,6.932,-51.8366408481865,FY0
4876,002993.SZ,5210203011,12.39,12.2919296584517,FY0
4881,300815.SZ,5220301010,15.98,15.9757137565578,FY0
4882,002988.SZ,5120103010,-5.21,-4.75983438123213,FY0
4884,688186.SS,5120102013,3.0,3.1410782437859,FY0
4885,688116.SS,5110101010,18.899,18.4424659029107,FY0
4886,688005.SS,5210203010,21.839,21.2515969336387,FY0
4889,688268.SS,5110101015,14.14,14.0529948702877,FY0
4897,605099.SS,5110101010,20.78,20.6742590445073,FY0
4898,300910.SZ,5110101010,24.019,24.0206028003807,FY0
4908,234340.KQ,5220304027,10.39,10.3896528636485,FY0
4909,1821.HK,5510202011,10.092,9.59333127758169,FY0
4910,605123.SS,5120102013,17.079,16.834844714407,FY0
4911,605399.SS,5110101010,29.089,32.9536365821432,FY0
4912,300873.SZ,5240503010,15.259,15.2403586285875,FY0
4924,603112.SS,5120102013,10.385,10.8018629837758,FY0
4928,300982.SZ,5220102021,16.4,11.3774486875359,FY0
4929,605179.SS,5410202019,-11.3,-10.9079365105972,FY0
4930,605077.SS,5410202026,12.545,12.3479786444564,FY0
4936,688009.SS,5210203010,8.179,8.46447067286273,FY0
4940,605376.SS,5110101010,9.39,9.25808044537124,FY0
4947,688388.SS,5120105016,9.919,9.44057281313781,FY0
4948,688021.SS,5110101010,-0.84,-0.811808767350073,FY0
4949,300999.SZ,5410202010,3.43,3.40715658885776,FY0
4951,003816.SZ,5910102013,9.48,9.37185062853568,FY0
4955,3448.T,5120102013,-5.0,12.7075211647056,FY0
4957,835185.BJE,5210203010,26.89,25.117102715492,FY0
4960,688567.SS,5210203011,-10.05,-8.25917565038321,FY0
4963,4251.T,5110101010,30.109,29.4118953298683,FY0
4964,003031.SZ,5210203010,12.259,8.09199183758108,FY0
4969,301115.SZ,5220102010,9.679,,FY0
4973,688157.SS,5110101012,6.82,6.71220029287304,FY0
4976,336260.KS,5020101012,0.74,0.59570784713873,FY0
4978,603324.SS,5220301011,9.4,9.27864820790266,FY0
4979,322000.KS,5020101013,23.47,17.2714696172135,FY0
4983,002991.SZ,5410202024,10.73,10.0475379703154,FY0
4984,6186.HK,5410202019,23.75,22.0099988645498,FY0
4986,KRKR.OQ,5220304010,11.5,6.8839596493237,FY0
4990,4485.T,5220102023,-11.4,-11.4024653159985,FY0
4991,4483.T,5220304017,8.92,8.91670497764032,FY0
4993,9923.HK,5220304027,5.11,5.10555867443613,FY0
4995,7079.T,5220304010,30.0,30.0402172308141,FY0
5002,605338.SS,5410202028,11.179,11.1037117608757,FY0
5008,688819.SS,5210203011,14.71,14.122547015897,FY0
5009,2211.TW,5120102013,13.789,11.5794915466106,FY0
5010,603195.SS,5210203010,27.88,27.4781044481478,FY0
5012,605089.SS,5410202010,12.009,12.009789289022,FY0
5023,4051.T,5220304027,15.9,15.8528039628559,FY0
5025,9993.HK,6010101050,16.3,7.07900193075276,FY0
5026,301030.SZ,5220301010,8.5,8.94319626048226,FY0
5027,003035.SZ,5220102010,8.91,8.90434860597671,FY0
5029,6763.TWO,5220304027,24.372,24.3721732761662,FY0
5031,688551.SS,5210203019,6.29,6.20819684561985,FY0
5033,688408.SS,5020101013,1.8,1.73936072408033,FY0
5034,688378.SS,5110101010,6.49,6.19602568375287,FY0
5037,688466.SS,5910301012,7.29,7.20811668884315,FY0
5039,605117.SS,5210203015,46.58,44.9013546936907,FY0
5048,688698.SS,5210203010,15.18,15.1163834274654,FY0
5049,300919.SZ,5210203010,13.92,11.3125496749113,FY0
5050,301190.SZ,5110101010,4.96,4.98428825056473,FY0
5051,300973.SZ,5410202012,7.0,6.97082926418508,FY0
5052,688779.SS,5210203011,20.69,19.8865931290038,FY0
5057,003038.SZ,5120103013,13.22,12.9911646680957,FY0
5058,688628.SS,5210203019,11.689,11.6819853459348,FY0
5060,688063.SS,5210203011,34.969,34.8551106602721,FY0
5061,600956.SS,5910201011,11.97,12.0101906114651,FY0
5064,605020.SS,5110101010,11.905,13.1399713118169,FY0
5067,605167.SS,5220102010,9.759,9.66574658520141,FY0
5068,688501.SS,5220301010,7.519,7.47886210396534,FY0
5071,9979.HK,5220102015,21.03,21.0309410556908,FY0
5075,003030.SZ,5410202010,3.74,3.63462707249287,FY0
5077,262260.KQ,5210203010,-2.571,-2.5709652163149,FY0
5080,605016.SS,5410202022,11.84,11.79910121734,FY0
5081,688087.SS,5110101011,11.109,11.679752898031,FY0
5083,300863.SZ,5210203012,19.37,19.3012871061868,FY0
5088,003000.SZ,5410202024,13.339,13.2149370795966,FY0
5090,300881.SZ,5120102015,8.699,9.0953818901026,FY0
5091,600032.SS,5910102012,9.49,9.31211023814684,FY0
5104,605300.SS,5410202010,5.799,5.80031336672844,FY0
5109,300990.SZ,5210203015,8.05,8.0278855654211,FY0
5113,301091.SZ,5220102010,7.969,7.81630900127315,FY0
5114,301090.SZ,5110101011,12.6,12.1834454489913,FY0
5126,605090.SS,5910201011,17.67,17.1793264252238,FY0
5131,301217.SZ,5120105016,6.867,6.6524299561501,FY0
5135,301058.SZ,5220102010,9.31,9.16002991267631,FY0
5136,301109.SZ,5220301012,11.51,12.6910564810399,FY0
5139,603071.SS,5010101012,23.359,25.0284709728005,FY0
5143,301193.SZ,5110101011,12.496,12.1484342719061,FY0
5145,301155.SZ,5220102010,3.8,3.7772442229045,FY0
5146,9858.HK,5410202019,6.78,3.16080335894655,FY0
5152,301216.SZ,5110101011,21.67,22.4610290259037,FY0
5158,688102.SS,5120105016,8.92,9.64230548792276,FY0
5163,688032.SS,5210203010,8.61,8.5917911839889,FY0
5173,375500.KS,5220102010,9.701,9.70143333554882,FY0
5174,605598.SS,5220102015,10.022,10.5616552305028,FY0
5177,2150.HK,5430102010,-9.66,-9.66073185765721,FY0
5184,6781.TW,5210203010,27.949,27.9467272944712,FY0
5191,329180.KS,5210205011,-6.471,-6.47067919543635,FY0
5194,688349.SS,5020101011,21.86,,FY0
5195,301121.SZ,5210203011,4.35,,FY0
5196,688190.SS,5120102013,11.769,11.6121512790939,FY0
5197,688323.SS,5110101011,4.03,3.98975775580495,FY0
5200,688355.SS,5120103012,3.46,3.44155141805091,FY0
5207,9985.HK,5410202010,3.29,,FY0
5211,7373.T,5220304010,27.3,27.2737403250575,FY0
5212,5759.T,5210203013,-29.3,-29.2947777085102,FY0
5224,688690.SS,5110101010,21.64,20.6661049355685,FY0
5225,2990.T,6010101050,6.6,-16.4377282572264,FY0
5228,603237.SS,5410202010,11.85,,FY0
5231,373220.KS,5210203011,5.747,5.74744541147535,FY0
5232,301289.SZ,5220304024,8.208,,FY0
5238,7379.T,5220304010,14.7,14.686913698394,FY0
5239,001283.SZ,5210203011,10.3,,FY0
5240,688320.SS,5210203010,8.33,,FY0
5241,301327.SZ,5210203011,8.3,,FY0
5251,605365.SS,5210203014,15.9,15.8878866388997,FY0
5257,603151.SS,5410201024,20.09,,FY0
5258,603170.SS,5410202026,24.192,,FY0
5261,603057.SS,5410202016,15.02,,FY0
5265,603255.SS,5110101010,9.83,,FY0
5267,001215.SZ,5410202030,10.119,10.1171927743281,FY0
5270,600955.SS,5110101010,7.2,7.12052271627017,FY0
5272,5076.T,5220102010,10.3,10.2543578161963,FY0
5273,9247.T,5220301010,8.1,8.11536719811365,FY0
5276,348370.KQ,5110101010,9.367,8.48039539735424,FY0
5277,688772.SS,5210203011,5.61,1.37414194552355,FY0
5289,301389.SZ,5210203010,7.299,,FY0
5290,688371.SS,5110101010,3.4,,FY0
5297,601868.SS,5220102021,8.46,8.43004388653156,FY0
5299,6689.HK,5410201026,26.945,,FY0
5300,7383.T,5220304027,-2.0,-2.39388289967847,FY0
5303,001267.SZ,5220102015,-19.5965,,FY0
5306,4125.T,5110101010,12.8,12.7618095712031,FY0
5307,9259.T,5430102010,23.7,23.6674944170281,FY0
5311,402340.KS,5510202010,1.552,,FY0
5323,688275.SS,5110101010,27.35,,FY0
5330,9216.T,5220304025,23.2,23.2311539827742,FY0
5340,393890.KQ,5210203010,8.248,,FY0
5344,688337.SS,5210203019,4.78,5.55019945430666,FY0
5346,3931.HK,5210203011,2.363,,FY0
5349,0587.HK,5220301012,12.765,,FY0
5354,YANZ.SI,5510202010,3.989,,FY0
5355,2411.HK,5430102016,11.566,,FY0
5363,9556.T,5220304010,22.9,22.913879074787,FY0
5366,365340.KQ,5210203011,19.619,,FY0
5398,9336.T,5220301010,15.2,,FY0
5402,2937.T,5410202010,38.0,,FY0
